area,subarea,companyName,tel,postcodeDoro,addressDoro,addressJibun,filter,filternight,filter365,latitude,longitude,time
서귀포시,성산읍,새한약국,064-784-3001,63643,제주특별자치도 서귀포시 성산읍 성산중앙로 39,제주특별자치도 서귀포시 성산읍 성산리 181번지 15호,1,,,33.46332558,126.9333102,
제주시,아라동,더나은약국,064-756-1231,63227,"제주특별자치도 제주시 승천로 75, 1층 (아라이동)",제주특별자치도 제주시 아라이동 3001-11,1,,,33.4922384,126.5431769,
제주시,아라동,오케이약국,064-723-6690,63231,"제주특별자치도 제주시 승천로 74, 1층 (아라이동)",제주특별자치도 제주시 아라이동 3012번지 12호 1층,1,,,33.49219265,126.5425795,
제주시,아라동,킴스약국,064-723-3507,63237,"제주특별자치도 제주시 중앙로 552, 1층 (아라일동)",제주특별자치도 제주시 아라일동 6092번지 2호 1층,1,,,33.47423478,126.5453537,
제주시,아라동,다정약국,064-721-8337,63237,"제주특별자치도 제주시 아란7길 18, 1층 101호 (아라일동)",제주특별자치도 제주시 아라일동 6097-19,1,,,33.47458162,126.5435122,
제주시,아라동,도담약국,070-4100-6333,63237,"제주특별자치도 제주시 아란9길 6, 1층 (아라일동)",제주특별자치도 제주시 아라일동 6091번지 7호,1,,,33.47260163,126.5450358,
제주시,아라동,햇님온누리약국,064-726-1923,63237,"제주특별자치도 제주시 중앙로 560, 1층 (아라일동)",제주특별자치도 제주시 아라일동 6092-7,1,,,33.4736954,126.5453701,
제주시,아라동,아라동대한약국,064-723-3311,63238,제주특별자치도 제주시 아란13길 10 (아라일동),제주특별자치도 제주시 아라일동 6079번지 7호,1,,,33.46911727,126.5464263,
제주시,아라동,아라종합약국,064-724-7321,63238,"제주특별자치도 제주시 아란13길 20, 101호 (아라일동)",제주특별자치도 제주시 아라일동 6078번지 6호 101호,1,,,33.46907194,126.5455437,
제주시,아라동,제주누리약국,064-756-8249,63241,제주특별자치도 제주시 중앙로 616 (아라일동),제주특별자치도 제주시 아라일동 1798,1,,,33.4689035,126.5471532,
제주시,아라동,건강일등약국,064-727-8321,63241,"제주특별자치도 제주시 중앙로 616, 1층 (아라일동)",제주특별자치도 제주시 아라일동 1798번지,3,,오전 9:00 - 오후 8:00,33.468659,126.546939,
제주시,아라동,민성약국,064-722-1010,63247,"제주특별자치도 제주시 중앙로 543, 1층 (아라일동)",제주특별자치도 제주시 아라일동 6105번지 2호,1,,,33.47501466,126.5457464,
제주시,아라동,힘찬약국,064-721-6607,63247,"제주특별자치도 제주시 인다10길 35, 1층 (아라일동)",제주특별자치도 제주시 아라일동 6116번지 8호,1,,,33.4746302,126.5493983,
제주시,아라동,대학약국,064-722-3033,63248,제주특별자치도 제주시  중앙로  611 (아라일동),제주특별자치도 제주시 아라일동 6140번지 10호,1,,,33.46967202,126.5473621,
서귀포시,안덕면,한양약국,064-792-7792,63530,제주특별자치도 서귀포시 안덕면 화순로 110,제주특별자치도 서귀포시 안덕면 화순리 1079번지 1호,1,,,33.24659817,126.3346297,
서귀포시,안덕면,화순약국,064-792-2122,63530,제주특별자치도 서귀포시 안덕면 화순로 113,제주특별자치도 서귀포시 안덕면 1069번지 6호,1,,,33.24630725,126.3341812,
제주시,애월읍,대동약국,064-799-8808,63034,"제주특별자치도 제주시 애월읍 곽지7길 1, 2층",제주특별자치도 제주시 애월읍 곽지리 1635번지,1,,,33.45005238,126.3083998,
제주시,애월읍,아라약국,064-799-4460,63043,제주특별자치도 제주시 애월읍 애월로 120,제주특별자치도 제주시 애월읍 애월리 1584번지 5호,1,,,33.46437856,126.3199709,
제주시,애월읍,하귀약국,064-713-2927,63051,제주특별자치도 제주시 애월읍 하귀로 35,제주특별자치도 제주시 애월읍 하귀2리 1875번지 6호,1,,,33.48034674,126.4009847,
제주시,애월읍,송약국,064-712-8538,63051,제주특별자치도 제주시 애월읍 하귀로 77,제주특별자치도 제주시 애월읍 하귀2리 1435번지,1,,,33.48175613,126.4050129,
제주시,애월읍,곰온누리약국,064-747-6174,63054,"제주특별자치도 제주시 애월읍 하귀9길 2, 1층 106호",제주특별자치도 제주시 애월읍 하귀1리 117번지 1호,1,,,33.48641829,126.4145655,
제주시,애월읍,하귀하나로약국,064-742-8434,63054,제주특별자치도 제주시 애월읍 일주서로 7136,제주특별자치도 제주시 애월읍 하귀1리 190번지 1호,1,,,33.48506119,126.4121592,
제주시,애월읍,동백약국,064-904-1102,63054,"제주특별자치도 제주시 애월읍 하귀9길 1, 1층 103호",제주특별자치도 제주시 애월읍 하귀1리 116-1,1,,,33.48673936,126.4149693,
제주시,연동,새한온누리약국,064-742-1348,63123,"제주특별자치도 제주시 신대로 128 (연동,신대로128)",제주특별자치도 제주시 연동 303번지 15호 신대로128,1,,,33.4858518,126.4960596,
제주시,연동,태평양약국,064-744-3236,63123,"제주특별자치도 제주시 연동7길 30, 1층 (연동)",제주특별자치도 제주시 연동 273번지 8호,1,,,33.48723026,126.4905281,
제주시,연동,백록담약국,064-745-3326,63124,"제주특별자치도 제주시 신대로12길 51, 로얄쇼핑센타및오피스텔 지하1층 1,2호 (연동)",제주특별자치도 제주시 연동 272-33 로얄쇼핑센타및오피스텔,1,,,33.48857117,126.4911132,
제주시,연동,한라프라자약국,064-743-2098,63124,"제주특별자치도 제주시 삼무로 46, 1층 (연동)",제주특별자치도 제주시 연동 272번지 27호,1,,,33.48964845,126.4915452,
제주시,연동,에이스팜플러스약국,064-711-5553,63124,제주특별자치도 제주시 신대로14길 56 (연동),제주특별자치도 제주시 연동 272-20,3,,오전 8:00 - 오전 4:00,33.48799534,126.4904812,
제주시,연동,낙산약국,064-744-2688,63127,"제주특별자치도 제주시 도령로 87, 현대오피스텔 1층 106,107호 (연동)",제주특별자치도 제주시 연동 2324번지 5호 현대오피스텔,3,,오전 9:00 - 오후 9:00,33.49086883,126.4872755,
제주시,연동,제주약국,064-713-8575,63127,"제주특별자치도 제주시 성신로 13-8 (연동,이화아파트상가 102호, 103호)","제주특별자치도 제주시 연동 1965번지 3호 이화아파트상가 102호, 103호",1,,,33.4908428,126.4849749,
제주시,연동,신제주대웅약국,064-747-8811,63127,제주특별자치도 제주시 성신로 13-8 (연동),제주특별자치도 제주시 연동 1965-3,1,,,33.490762,126.484852,
제주시,연동,한라산약국,064-749-6660,63127,제주특별자치도 제주시 성신로 13-4 (연동),제주특별자치도 제주시 연동 1965번지 2호,1,,,33.49098361,126.4852104,
제주시,연동,제주토마토약국,064-712-4003,63127,"제주특별자치도 제주시 도령로 73, 1층 101호 (연동, 연동 펠리체)",제주특별자치도 제주시 연동 1964번지 3호 연동 펠리체,3,,오전 8:30 - 오후 9:00,33.489926,126.485765,
제주시,연동,마음약국,064-900-4057,63127,"제주특별자치도 제주시 도령로 73, 103호 (연동, 연동 펠리체)",제주특별자치도 제주시 연동 1964-3 연동 펠리체,1,,,33.4900104,126.4859239,
제주시,연동,신한온누리약국,064-744-1783,63129,제주특별자치도 제주시 도령로 74 (연동),제주특별자치도 제주시 연동 251번지 17호,1,,,33.48974154,126.486333,
제주시,연동,홍익한약국,064-749-8818,63131,"제주특별자치도 제주시 노연로 87, 102호 (연동, 연동ABC주상복합)",제주특별자치도 제주시 연동 262번지 18호,1,,,33.48604828,126.489456,
제주시,연동,자연약국,064-712-1596,63132,"제주특별자치도 제주시 노연로 90, 1층 (연동)",제주특별자치도 제주시 연동 263번지 1호,3,,오전 9:00 - 오후 10:30,33.48572622,126.4897158,
제주시,연동,신세계약국,064-746-3983,63133,"제주특별자치도 제주시 연동8길 7 (연동,1층)",제주특별자치도 제주시 연동 274번지 22호 1층,1,,,33.48514143,126.4908076,
제주시,연동,New제주약국,064-752-5244,63133,제주특별자치도 제주시 연동8길 8 (연동),제주특별자치도 제주시 연동 274번지 60호,1,,,33.48513373,126.4905142,
제주시,연동,하나약국,064-748-2800,63136,"제주특별자치도 제주시 연북로 99, 1층 (연동, 365빌딩)",제주특별자치도 제주시 연동 1373번지,3,,오전 9:00 - 오후 11:00,33.48211393,126.4920059,
제주시,연동,동인한약국,064-711-8811,63136,"제주특별자치도 제주시 신광로 105, 1층 (연동, 연동하늘그린)",제주특별자치도 제주시 연동 276번지 11호,1,,,33.48261311,126.4900672,
제주시,연동,희망약국,064-744-0655,63138,"제주특별자치도 제주시 연북로 76, 한성빌딩 1층 (연동)",제주특별자치도 제주시 연동 1371번지 4호 한성빌딩,1,,,33.48154873,126.4893992,
제주시,연동,광주약국,064-712-7116,63139,제주특별자치도 제주시 국기로 7 (연동),제주특별자치도 제주시 연동 1457번지 1호,1,,,33.48114413,126.4900418,
제주시,연동,부부온누리약국,064-742-5252,63123,제주특별자치도 제주시 신대로16길 41,제주특별자치도 제주시 연동 283-12,1,,,33.48676363,126.4921393,
제주시,오라동,맘꽃약국,064-747-2966,63145,"제주특별자치도 제주시 연오로 59, 이룸프라자 101호 (오라삼동)",제주특별자치도 제주시 오라삼동 2997번지,1,,,33.48793087,126.5020579,
제주시,외도1동,큰곰약국,064-746-1133,63069,"제주특별자치도 제주시 우평로 338, 1층 (외도일동)",제주특별자치도 제주시 외도일동 644번지 3호,1,,,33.48419446,126.4305346,
제주시,외도1동,외도약국,064-712-1953,63069,"제주특별자치도 제주시 우정로 70, 1층 (외도일동)",제주특별자치도 제주시 외도일동 544번지 13호 1층,1,,,33.48661694,126.430634,
제주시,외도1동,부원약국,064-900-4338,63069,"제주특별자치도 제주시 우정로8길 2, 1층 (외도일동)",제주특별자치도 제주시 외도일동 475번지 5호,1,,,33.48936393,126.4306794,
제주시,외도1동,우리들약국,064-712-6543,63069,제주특별자치도 제주시 우정로 56 (외도일동),제주특별자치도 제주시 외도일동 498번지 6호,1,,,33.48797699,126.4307311,
제주시,외도1동,착한약국,064-744-6314,63070,"제주특별자치도 제주시 우정로15길 5, 1층 (외도일동)",제주특별자치도 제주시 외도일동 639번지 3호 1층,1,,,33.48609336,126.4317271,
제주시,외도1동,드림약국,064-742-0938,63070,제주특별자치도 제주시 우정로 63 (외도일동),제주특별자치도 제주시 외도일동 548번지 4호 1층,1,,,33.48713632,126.4311184,
제주시,외도1동,밝은약국,064-743-2577,63070,"제주특별자치도 제주시 우정로 69, 1층 (외도일동)",제주특별자치도 제주시 외도일동 549번지 3호,1,,,33.48665569,126.4311189,
제주시,외도1동,바다약국,064-805-1144,63070,"제주특별자치도 제주시 절물1길 39, 1층 (외도일동)",제주특별자치도 제주시 외도일동 479번지 2호,1,,,33.48938837,126.4317008,
제주시,외도1동,알로하약국,064-723-9090,63070,"제주특별자치도 제주시 우정로15길 1, 1층 106호 (외도일동, 대원상록수11차아파트)",제주특별자치도 제주시 외도일동 549번지 5호 대원상록수11차아파트,1,,,33.48613068,126.4312336,
제주시,외도동,가정온누리약국,064-711-5275,63070,제주특별자치도 제주시 우정로 57,제주특별자치도 제주시 외도일동 548-1,1,,,33.48769916,126.4311134,
제주시,용담1동,영신온누리약국,064-722-0371,63154,제주특별자치도 제주시 서문로 68 (용담일동),제주특별자치도 제주시 용담1동 144번지 8호,1,,,33.51173972,126.5183857,
제주시,용담1동,온누리대우약국,064-753-3390,63184,제주특별자치도 제주시 서광로 171 (용담일동),제주특별자치도 제주시 용담1동 2829번지 7호,1,,,33.50024961,126.514722,
제주시,용담1동,보은약국,064-757-5763,63184,제주특별자치도 제주시  서광로  175 (용담일동),제주특별자치도 제주시 용담1동 2829번지 14호,1,,,33.50031803,126.515203,
제주시,용담1동,수성약국,064-751-2526,63184,제주특별자치도 제주시 서광로 173 (용담일동),제주특별자치도 제주시 용담1동 2829번지 3호,1,,,33.50024437,126.5149478,
제주시,용담1동,무등약국,064-722-5529,63184,제주특별자치도 제주시 서광로 157,제주특별자치도 제주시 용담1동 2824-15,1,,,33.50031661,126.5132751,
제주시,용담2동,제주공항약국,064-743-3213,63115,"제주특별자치도 제주시 공항로 2, 3층 (용담이동, 국제공항)",제주특별자치도 제주시 용담이동 2002번지,1,,,33.50593647,126.4959513,
제주시,용담2동,우주약국,070-4111-6964,63156,"제주특별자치도 제주시 용담로 92 (용담이동,1층)",제주특별자치도 제주시 용담2동 359번지 54호 1층,1,,,33.51191481,126.5123473,
제주시,용담2동,상아약국,064-711-3770,63156,제주특별자치도 제주시 흥운길 6 (용담이동),제주특별자치도 제주시 용담2동 357번지 46호,1,,,33.50969928,126.5110538,
제주시,용담2동,용담온누리약국,064-712-0259,63157,제주특별자치도 제주시 용담로 46 (용담이동),제주특별자치도 제주시 용담2동 593번지 3호,1,,,33.51276853,126.5076523,
제주시,용담2동,예약국,064-748-1556,63164,"제주특별자치도 제주시 서광로 83, 1층 (용담이동, 예나빌딩)",제주특별자치도 제주시 용담이동 2757번지 1호 1층,1,,,33.50060795,126.5049567,
제주시,용담2동,제주유명약국,064-711-4587,63156,제주특별자치도 제주시 용문로 163 유명약국,제주특별자치도 제주시 용담이동 624-33,1,,,33.50927828,126.5108119,
제주시,이도1동,동보약국,064-757-5833,63192,제주특별자치도 제주시 오현길 78 (이도일동),제주특별자치도 제주시 이도일동 1426번지,1,,,33.51173689,126.5255491,
제주시,이도1동,인수당건재약국,064-722-3030,63192,제주특별자치도 제주시 관덕로 54-2 (이도일동),제주특별자치도 제주시 이도일동 1355번지 3호,1,,,33.51295386,126.5251743,
제주시,이도1동,광제약국,064-722-6634,63192,제주특별자치도 제주시 중앙로 61 (이도일동),제주특별자치도 제주시 이도일동 1359번지,1,,,33.5126643,126.5248054,
제주시,이도1동,동우약국,064-757-7680,63192,"제주특별자치도 제주시 중앙로15길 2 (이도일동,1층)",제주특별자치도 제주시 이도일동 1452번지 1호 1층,1,,,33.51053003,126.5242815,
제주시,이도1동,현대약국,064-722-0392,63192,제주특별자치도 제주시 중앙로 77 (이도일동),제주특별자치도 제주시 이도일동 1413번지 1호 1층,1,,,33.51124119,126.5245607,
제주시,이도1동,새중앙약국,064-725-0655,63192,"제주특별자치도 제주시 중앙로 61, 1층 (이도일동)",제주특별자치도 제주시 이도일동 1359번지 1호,1,,,33.5126643,126.5248054,
제주시,이도1동,정민당약국,064-722-3337,63194,제주특별자치도 제주시 중앙로 127 (이도일동),제주특별자치도 제주시 이도일동 1709번지 16호,3,,오전 9:00 - 오후 7:00,33.50731144,126.5248002,
제주시,이도1동,연세익약국,064-725-9454,63197,"제주특별자치도 제주시 중앙로 175, 1층 (이도일동)",제주특별자치도 제주시 이도일동 1289-15,1,,,33.50356568,126.5273669,
제주시,이도1동,365건강온누리약국,064-755-3157,63198,"제주특별자치도 제주시 서광로 297, 1층 (이도일동)",제주특별자치도 제주시 이도일동 1774번지 8호,1,,,33.50073528,126.5282082,
제주시,이도1동,고운약국,064-723-1339,63199,제주특별자치도 제주시 서광로 273,제주특별자치도 제주시 이도일동 1782-7,1,,,33.50041766,126.525662,
제주시,이도1동,웅진약국,064-723-7677,63197,제주특별자치도 제주시 중앙로 195,제주특별자치도 제주시 이도일동 1260-10,1,,,33.5020001,126.5284389,
제주시,이도2동,늘좋은약국,064-751-2277,63206,제주특별자치도 제주시 중앙로 284 (이도이동),제주특별자치도 제주시 이도이동 1019번지 1층,1,,,33.49506736,126.5330026,
제주시,이도2동,센타약국,064-752-3050,63206,"제주특별자치도 제주시 중앙로 266, 1층 102호 (이도이동, 영도 갤럭시타운)",제주특별자치도 제주시 이도이동 1011번지 3호 영도 갤럭시타운,1,,,33.49613004,126.5317999,
제주시,이도2동,사랑약국,064-721-0043,63206,제주특별자치도 제주시 중앙로 286 (이도이동),제주특별자치도 제주시 이도이동 1019번지 11호,3,,오전 9:00 - 오후 11:00,33.49475733,126.5329613,
제주시,이도2동,행복약국,064-727-1300,63207,"제주특별자치도 제주시 중앙로 337, 104호 (이도이동, 다우빌딩)",제주특별자치도 제주시 이도이동 1995-3,1,,,33.49149016,126.537247,
제주시,이도2동,청사약국,070-7757-7271,63207,"제주특별자치도 제주시 중앙로 234, 1층 (이도이동)",제주특별자치도 제주시 이도이동 1768번지 11호,1,,,33.49884046,126.5301455,
제주시,이도2동,100세약국,064-702-0103,63207,제주특별자치도 제주시 서광로 300-1 (이도이동),제주특별자치도 제주시 이도이동 1773번지 3호,1,,,33.50039159,126.5286339,
제주시,이도2동,정다운약국,064-722-7222,63207,제주특별자치도 제주시 서광로 302 (이도이동),제주특별자치도 제주시 이도이동 1773-5,1,,,33.50033249,126.5288597,
제주시,이도2동,힐링약국,064-702-2332,63207,"제주특별자치도 제주시 서광로 278, 1층 101호 (이도이동, 줌타워)",제주특별자치도 제주시 이도이동 1781번지 5호 줌타워 101호,1,,,33.49998168,126.526212,
제주시,이도2동,참약국,064-753-6541,63207,"제주특별자치도 제주시 서광로 294, 1층 (이도이동)",제주특별자치도 제주시 이도이동 1776번지 10호,1,,,33.50020427,126.5278843,
제주시,이도2동,둘셋약국,064-722-3388,63210,"제주특별자치도 제주시 연삼로 395, 1층 (이도이동)",제주특별자치도 제주시 이도이동 1058번지 12호,1,,,33.49517182,126.5337576,
제주시,이도2동,세브란스약국,064-722-5711,63214,제주특별자치도 제주시 동광로 90 (이도이동),제주특별자치도 제주시 이도이동 315번지 15호,1,,,33.50481566,126.5377394,
제주시,이도2동,주원약국,064-752-2321,63222,제주특별자치도 제주시 중앙로 318 (이도이동),제주특별자치도 제주시 이도이동 1026번지 12호,1,,,33.49264917,126.5352724,
제주시,이도2동,시온온누리약국,064-755-7458,63223,"제주특별자치도 제주시 중앙로 319-1, 1층 (이도이동)",제주특별자치도 제주시 이도이동 1080번지 21호,1,,,33.49270785,126.5359904,
제주시,이도2동,영주약국,064-722-5593,63227,제주특별자치도 제주시  연신로  46 (이도이동),제주특별자치도 제주시 이도이동 1941번지 1호,1,,,33.49699936,126.5462706,
제주시,이도2동,봄여울약국,064-726-8845,63227,"제주특별자치도 제주시 신설로7길 57, 제이힐링센터 (이도이동)",제주특별자치도 제주시 이도이동 1950-1 제이힐링센터,1,,,33.4956113,126.5472665,
제주시,이도2동,남광약국,064-757-6015,63230,제주특별자치도 제주시 남광로2길 43 (이도이동),제주특별자치도 제주시 이도이동 1981번지 9호,1,,,33.48925894,126.5400419,
제주시,이도2동,제주튼튼한약국,064-752-2526,63230,"제주특별자치도 제주시 중앙로 371, 1층 (이도이동)",제주특별자치도 제주시 이도이동 1986번지 2번지,1,,,33.48917435,126.5394318,
제주시,이도2동,우리동네약국,064-755-1978,63231,제주특별자치도 제주시 중앙로 355 (이도이동),제주특별자치도 제주시 이도이동 1987-4,1,,,33.49017231,126.5385292,
제주시,이도2동,더한빛약국,064-901-0230,63232,"제주특별자치도 제주시 중앙로 380, 1층 (이도이동)",제주특별자치도 제주시 이도이동 2018번지 5호,1,,,33.48825339,126.5393861,
제주시,이도2동,베스트약국,064-752-7525,63232,제주특별자치도 제주시 중앙로 354 (이도이동),제주특별자치도 제주시 이도이동 2006번지 4호,1,,,33.49008534,126.5377157,
제주시,이도2동,더블유스토어 이도약국,070-8900-3399,63232,제주특별자치도 제주시 중앙로 366 (이도이동),제주특별자치도 제주시 이도이동 2007번지 12호,1,,,33.48921794,126.5384734,
제주시,이도2동,한우리약국,064-723-8484,63228,제주특별자치도 제주시 연신로 51,제주특별자치도 제주시 이도이동 257-6,1,,,33.49685013,126.5469053,
제주시,이호동,지아약국,064-742-2175,63094,"제주특별자치도 제주시 억삼길 35-57, 가동 1층 4호 (이호이동)",제주특별자치도 제주시 이호이동 24,1,,,33.4917883,126.47119,
제주시,이호동,제주예스약국,064-744-5551,63094,"제주특별자치도 제주시 억삼길 35-57, 가동 1층 3호 (이호이동)",제주특별자치도 제주시 이호이동 24번지 가동 1층4호,1,,,33.4917616,126.4712633,
제주시,일도1동,유진약국,064-753-7116,63192,제주특별자치도 제주시 관덕로 60 (일도일동),제주특별자치도 제주시 일도일동 1471번지 2호,1,,,33.51294077,126.5257116,
제주시,일도1동,정성약국,064-702-2255,63192,제주특별자치도 제주시 관덕로 66 (일도일동),제주특별자치도 제주시 일도일동 1476번지 21호,1,,,33.51286814,126.5262868,
제주시,일도1동,조일약국,064-758-2270,63277,제주특별자치도 제주시 관덕로 63 (일도일동),제주특별자치도 제주시 일도일동1473-6,1,,,33.51327983,126.5260815,
제주시,일도1동,보림약국,064-722-3788,63278,제주특별자치도 제주시 동문로 35 (일도일동),제주특별자치도 제주시 일도일동 1084번지 23호,1,,,33.51310365,126.5304099,
제주시,일도1동,위생약국,064-753-2630,63264,제주특별자치도 제주시 동문로 40,제주특별자치도 제주시 일도일동 1070-6,1,,,33.51289656,126.5308414,
제주시,일도2동,고승아약국,064-726-6988,63253,제주특별자치도 제주시 동광로 131 (일도이동),제주특별자치도 제주시 일도이동 357번지 12호,1,,,33.50794136,126.5404718,
제주시,일도2동,보람약국,064-723-8518,63253,제주특별자치도 제주시 고마로 53 (일도이동),제주특별자치도 제주시 일도이동 329번지 14호,1,,,33.50950025,126.539704,
제주시,일도2동,화신온누리약국,064-722-2944,63253,제주특별자치도 제주시 동광로 129 (일도이동),제주특별자치도 제주시 일도이동 357번지 11호,1,,,33.50787104,126.5403761,
제주시,일도2동,올리브약국,064-751-5101,63253,제주특별자치도 제주시 동광로 133 (일도이동),제주특별자치도 제주시 일도이동 357번지 13호,1,,,33.50807721,126.5407817,
제주시,일도2동,우성약국,064-722-6019,63255,제주특별자치도 제주시 천수로 53 수은빌딩 1층,제주특별자치도 제주시 일도이동 416-15 1층,3,,오전 8:30 - 오후 9:00,33.50414234,126.5422292,
제주시,일도2동,메디칼약국,064-726-2200,63259,"제주특별자치도 제주시 고마로 149 (일도이동, 회광빌딩)",제주특별자치도 제주시 일도이동 68번지 11호,1,,,33.50150463,126.5435703,
제주시,일도2동,강약국,064-726-6366,63259,제주특별자치도 제주시 고마로 147 (일도이동),제주특별자치도 제주시 일도이동 68번지 10호,1,,,33.50166411,126.5434691,
제주시,일도2동,최약국,064-755-3566,63260,"제주특별자치도 제주시 연삼로 548, 1층 (일도이동)",제주특별자치도 제주시 일도이동 74번지,1,,,33.50239738,126.5474536,
제주시,일도2동,소망약국,064-702-8828,63265,"제주특별자치도 제주시 동문로 76, 1층 (일도이동)",제주특별자치도 제주시 일도이동 992번지 7호 1층,1,,,33.51350126,126.5348097,
제주시,일도2동,참사랑약국,064-752-8875,63265,"제주특별자치도 제주시 동문로 70 (일도이동, 화인퍼스트빌 9차)",제주특별자치도 제주시 일도이동 993-6 화인퍼스트빌 9차,1,,,33.51325906,126.5340328,
제주시,일도2동,조은약국,064-721-7271,63266,제주특별자치도 제주시 동문로20길 1 (일도이동),제주특별자치도 제주시 일도이동 981번지 23호,1,,,33.51363089,126.5366322,
제주시,일도2동,신산약국,064-722-7290,63268,"제주특별자치도 제주시 성지로 76-1 (일도이동,1층)",제주특별자치도 제주시 일도이동 1027번지 5호 1층,1,,,33.51152505,126.5313623,
제주시,일도2동,해오름약국,064-722-3755,63273,제주특별자치도 제주시 동광로 107 (일도이동),제주특별자치도 제주시 일도이동 360번지 3호,1,,,33.50639227,126.538756,
제주시,일도2동,수약국,064-759-0587,63275,"제주특별자치도 제주시 동광로 124, 1층 (일도이동)",제주특별자치도 제주시 일도이동 367번지,3,,오전 9:00 - 오후 8:00,33.50698673,126.5402939,
제주시,일도2동,명원약국,064-753-0660,63275,"제주특별자치도 제주시 동광로 100 (일도이동,1층)",제주특별자치도 제주시 일도이동 365번지 13호 1층,1,,,33.50550196,126.5384436,
제주시,일도2동,인제약국,064-724-7276,63275,제주특별자치도 제주시 동광로 108-1 (일도이동),제주특별자치도 제주시 일도이동 365번지,1,,,33.50604608,126.5391486,
제주시,일도2동,인화온누리약국,064-724-7272,63275,제주특별자치도 제주시 동광로 110 (일도이동),제주특별자치도 제주시 일도이동 365번지 16호,1,,,33.50612984,126.5392465,
제주시,조천읍,한사랑약국,064-784-3336,63331,제주특별자치도 제주시 조천읍 신북로 217,제주특별자치도 제주시 조천읍 조천리 2386번지,1,,,33.53577381,126.6360339,
제주시,조천읍,조천약국,064-783-8989,63331,제주특별자치도 제주시 조천읍 신북로 226,제주특별자치도 제주시 조천읍 조천리 2317번지 6호,2,월/수/금,,33.53600149,126.6371794,
제주시,조천읍,대한약국,064-784-3432,63333,제주특별자치도 제주시 조천읍 조함해안로 488-6,제주특별자치도 제주시 조천읍 함덕리 1252-3,1,,,33.54230384,126.6646353,
제주시,조천읍,신한당약국,064-783-8087,63333,제주특별자치도 제주시 조천읍 신북로 530,제주특별자치도 제주시 조천읍 함덕리 1277번지 2호,3,,오전 8:30 - 오후 9:00,33.54150185,126.6663618,
제주시,조천읍,영재약국,064-783-1959,63333,제주특별자치도 제주시 조천읍 신북로 510-1,제주특별자치도 제주시 조천읍 함덕리 1253-3,2,월/화/수/목/금/토,,33.54211283,126.6644173,
제주시,조천읍,나라약국,064-782-3700,63333,제주특별자치도 제주시 조천읍 신북로  523,제주특별자치도 제주시 조천읍 함덕리 1269번지 1호,1,,,33.5420394,126.665971,
제주시,조천읍,함덕하나로약국,064-784-8434,63334,제주특별자치도 제주시 조천읍 함와로 40,제주특별자치도 제주시 조천읍 함덕리 72-4,1,,,33.53656601,126.6749122,
제주시,조천읍,봄날온누리약국,064-782-7587,63337,"제주특별자치도 제주시 조천읍 신북로 46, 1층",제주특별자치도 제주시 조천읍 신촌리 1818-5,1,,,33.53286726,126.6192143,
서귀포시,중문동,율약국,064-738-2115,63545,제주특별자치도 서귀포시 중문로 1 (중문동),제주특별자치도 서귀포시 중문동 2114번지 3호,1,,,33.25200205,126.4229942,
서귀포시,중문동,다온약국,064-738-4499,63545,"제주특별자치도 서귀포시 중문로 7 (중문동, 다온아파트)",제주특별자치도 서귀포시 중문동 2108-1,1,,,33.25269465,126.4230283,
서귀포시,중문동,천제연약국,070-7756-4200,63546,제주특별자치도 서귀포시 천제연로 174 (중문동),제주특별자치도 서귀포시 중문동 2117번지 4호,1,,,33.2517074,126.4232279,
서귀포시,중문동,한마음약국,064-739-0381,63546,제주특별자치도 서귀포시 천제연로 210-1 (중문동),제주특별자치도 서귀포시 중문동 1964번지 3호,1,,,33.25148698,126.4270367,
서귀포시,중문동,중문약국,064-739-9687,63546,제주특별자치도 서귀포시 천제연로 200 (중문동),제주특별자치도 서귀포시 중문동 2028번지 3호,2,월/수/금,,33.25150775,126.4260665,
서귀포시,중문동,국민약국,064-738-8575,63546,제주특별자치도 서귀포시 천제연로208번길 2 (중문동),제주특별자치도 서귀포시 중문동 1964번지 5호,1,,,33.25148219,126.4267792,
서귀포시,중문동,정화약국,064-738-0017,63546,제주특별자치도 서귀포시 중문상로 36 (중문동),제주특별자치도 서귀포시 중문동 2027번지 2호,1,,,33.25143639,126.4254531,
제주시,추자면,추자약국,064-742-9958,63000,제주특별자치도 제주시 추자면 추자로 20,제주특별자치도 제주시 추자면 대서리 8번지,1,,,33.96373803,126.2969648,
서귀포시,표선면,소아약국,064-787-0153,63629,제주특별자치도 서귀포시 표선면 표선중앙로 84 (소아약국),제주특별자치도 서귀포시 표선면 표선리 629-1,1,,,33.32583506,126.8328655,
서귀포시,표선면,표선한사랑약국,064-787-0060,63629,제주특별자치도 서귀포시 표선면 표선중앙로80번길 1,제주특별자치도 서귀포시 표선면 표선리 697-1,1,,,33.32602924,126.8324398,
서귀포시,표선면,온세상건강약국,064-787-7817,63629,제주특별자치도 서귀포시 표선면 표선동서로 225 (표선의원),제주특별자치도 서귀포시 표선면 표선리 666-5,1,,,33.32425012,126.8316227,
서귀포시,표선면,은혜약국,064-787-5242,63629,제주특별자치도 서귀포시 표선면 표선관정로 97 (서울약국),제주특별자치도 서귀포시 표선면 표선리 675,1,,,33.32433564,126.8308578,
서귀포시,하효동,정약국,064-767-3216,63606,제주특별자치도 서귀포시 하신상로 32 (하효동),제주특별자치도 서귀포시 하효동 142-4,1,,,33.26339565,126.6176263,
